SEVERITYCODE,INC_MONTH,INC_WEEK,INC_DAYOFWEEK,INC_HOUR,cluster_id,WEATHER_Other_Dangerous,WEATHER_Overcast,WEATHER_Raining,WEATHER_Snowing,WEATHER_Unknown,LIGHTCOND_Dark,LIGHTCOND_Dawn,LIGHTCOND_Dusk,LIGHTCOND_Unknown,ROADCOND_Other_Dangerous,ROADCOND_Unknown,ROADCOND_Wet,ADDRTYPE_Intersection
2,11,47,0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,9,37,1,9,192,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,44,4,15,219,0,0,1,0,0,0,0,0,0,0,0,1,0
1,10,40,1,21,128,0,0,0,0,0,1,0,0,0,0,0,0,1
1,8,34,0,14,428,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11,44,6,13,276,0,0,0,1,0,0,0,0,0,0,0,1,1
1,11,45,0,7,143,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10,43,1,10,253,0,0,0,0,0,0,0,0,0,0,0,0,1
1,9,35,5,17,192,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,43,4,10,492,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,44,1,11,421,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,48,4,20,87,0,0,1,0,0,0,0,0,1,0,0,1,1
2,11,47,3,15,438,0,0,1,0,0,0,0,0,0,0,0,1,1
1,11,45,4,13,45,0,1,0,0,0,0,0,0,0,0,0,0,0
2,11,47,2,16,276,0,0,0,0,0,0,0,1,0,0,0,0,0
2,11,45,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,37,5,13,11,1,0,0,0,0,0,0,0,0,0,0,0,0
1,11,45,0,16,226,0,0,0,0,0,1,0,0,0,0,0,0,0
1,10,42,2,14,294,0,0,1,0,0,0,0,0,0,0,0,1,0
2,10,41,5,15,170,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,42,6,21,43,0,0,0,0,0,1,0,0,0,0,0,0,1
1,11,44,2,15,270,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,43,6,13,427,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,41,3,14,52,0,1,0,0,0,0,0,0,0,0,0,1,0
2,10,43,5,12,270,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12,50,1,2,131,0,0,0,0,0,1,0,0,0,0,0,0,1
1,11,47,0,9,142,0,0,1,0,0,0,0,0,0,0,0,1,0
1,10,43,0,12,288,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,44,1,16,52,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,44,6,7,52,0,1,0,0,0,0,1,0,0,0,0,1,1
1,11,44,3,16,142,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,42,4,12,438,0,0,1,0,0,0,0,0,0,0,0,1,1
1,11,48,1,8,300,0,0,1,0,0,0,0,0,0,0,0,1,0
1,9,39,4,11,388,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,47,0,9,293,0,0,1,0,0,0,0,0,0,0,0,1,0
1,10,43,0,23,116,0,0,0,0,0,1,0,0,0,0,0,0,1
2,11,48,0,12,445,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,41,3,14,379,0,0,1,0,0,0,0,0,0,0,0,1,1
1,12,50,0,7,428,1,0,0,0,0,0,0,0,0,0,0,0,0
2,8,35,1,6,351,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,46,4,6,486,0,0,0,0,0,0,1,0,0,0,0,0,0
2,10,44,1,16,59,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11,46,6,19,166,0,0,0,0,0,1,0,0,0,0,0,1,0
1,9,38,4,22,123,0,0,0,0,0,1,0,0,0,0,0,0,0
1,11,44,4,5,217,0,0,1,0,0,1,0,0,0,0,0,1,1
1,11,45,6,12,6,0,1,0,0,0,0,0,0,0,0,0,1,0
1,7,28,4,17,295,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,42,4,12,322,0,0,1,0,0,0,0,0,0,0,0,1,0
2,10,43,2,15,176,0,1,0,0,0,0,0,0,0,0,0,0,0
2,11,48,2,13,202,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,47,3,2,492,0,0,0,0,0,1,0,0,0,0,0,1,0
1,9,36,4,14,438,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,46,2,8,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,43,2,23,217,0,1,0,0,0,1,0,0,0,0,0,0,0
2,12,49,6,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,43,3,12,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,43,1,11,391,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,42,5,10,463,0,0,1,0,0,0,0,0,0,0,0,1,0
2,8,31,1,11,294,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,50,0,13,475,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,41,6,16,271,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,48,4,18,172,0,0,1,0,0,1,0,0,0,0,0,1,1
1,11,47,2,16,420,0,0,1,0,0,0,0,1,0,0,0,1,1
2,11,46,3,20,181,0,1,0,0,0,1,0,0,0,0,0,0,0
2,11,47,0,16,55,0,1,0,0,0,1,0,0,0,0,0,1,0
1,9,36,4,11,173,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11,46,3,13,453,0,0,1,0,0,0,0,0,0,0,0,1,1
1,7,29,0,7,46,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,43,6,17,463,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,48,6,10,397,0,1,0,0,0,0,0,0,0,0,0,0,1
2,11,47,2,17,224,0,0,1,0,0,1,0,0,0,0,0,1,0
1,11,47,1,7,24,0,0,1,0,0,0,1,0,0,0,0,1,1
2,10,39,6,20,350,0,1,0,0,0,1,0,0,0,0,0,0,1
1,10,41,3,11,387,0,0,1,0,0,0,0,0,0,0,0,1,0
2,11,44,5,20,101,0,0,1,0,0,1,0,0,0,0,0,1,1
1,9,39,3,15,454,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,41,3,8,362,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,39,1,9,127,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,46,1,12,252,0,0,0,0,0,0,0,0,0,0,0,0,1
2,12,48,5,15,52,0,0,1,0,0,0,0,0,0,0,0,1,1
1,11,47,3,1,160,0,0,1,0,0,0,0,0,1,0,0,1,1
2,11,44,3,7,345,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,5,3,11,454,0,0,0,0,0,0,0,0,0,0,0,0,1
2,11,46,3,8,394,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,46,2,10,235,0,1,0,0,0,0,0,0,0,0,0,1,0
1,9,37,6,20,217,0,1,0,0,0,0,0,0,0,0,0,1,0
1,11,45,0,0,101,0,1,0,0,0,1,0,0,0,0,0,1,1
2,8,34,5,15,47,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11,45,0,18,405,0,0,0,0,0,1,0,0,0,0,0,0,1
1,10,42,5,16,179,0,0,1,0,0,0,0,0,0,0,0,1,0
1,10,42,3,15,492,0,0,1,0,0,0,0,0,0,0,0,1,1
1,10,43,4,14,399,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,41,3,20,426,0,0,1,0,0,1,0,0,0,0,0,1,1
2,11,47,1,21,394,0,0,1,0,0,1,0,0,0,0,0,1,0
2,10,43,2,17,275,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11,45,0,12,429,0,0,0,0,1,0,0,0,1,0,1,0,0
1,10,44,1,20,490,0,0,0,0,0,1,0,0,0,0,0,0,0
1,10,43,3,22,300,0,0,0,0,0,1,0,0,0,0,0,0,1
1,10,42,1,13,142,0,1,0,0,0,0,0,0,0,0,0,1,0
2,8,31,2,17,393,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,41,5,10,233,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11,47,1,15,351,0,0,1,0,0,0,0,0,0,0,0,1,0
2,11,47,2,12,270,0,1,0,0,0,0,0,0,0,0,0,1,1
1,9,38,1,17,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2,11,47,5,9,325,0,1,0,0,0,0,0,0,0,0,0,0,0
1,11,47,1,20,293,0,0,1,0,0,1,0,0,0,0,0,1,1
1,11,47,3,3,38,0,0,0,0,0,1,0,0,0,0,0,0,0
1,10,40,2,12,438,0,0,0,0,0,0,0,0,0,0,0,0,1
2,11,45,3,17,383,0,0,1,0,0,1,0,0,0,0,0,1,0
1,10,44,1,16,62,0,0,0,0,0,0,0,1,0,0,0,0,1
1,10,43,2,8,466,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,46,0,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,28,2,15,387,0,0,0,0,0,0,0,0,0,0,0,0,1
1,9,37,6,15,385,0,0,1,0,0,0,0,0,0,0,0,1,0
2,11,44,4,0,359,0,0,1,0,0,1,0,0,0,0,0,1,0
2,11,47,3,7,466,0,1,0,0,0,0,0,0,0,0,0,1,1
2,11,47,3,23,37,0,0,1,0,0,1,0,0,0,0,0,1,0
2,11,47,5,17,475,0,0,1,0,0,1,0,0,0,0,0,1,0
2,9,38,1,9,209,0,1,0,0,0,0,0,0,0,0,0,1,1
1,11,44,5,17,91,0,0,1,0,0,0,0,1,0,0,0,1,0
1,10,42,3,11,141,0,0,1,0,0,0,0,0,0,0,0,1,0
2,10,43,4,17,243,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,42,1,7,399,0,0,1,0,0,0,0,0,0,0,0,1,1
1,9,35,6,22,118,0,0,0,0,0,1,0,0,0,0,0,0,0
1,10,40,4,17,421,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,48,5,17,245,0,0,1,0,0,1,0,0,0,0,0,1,1
1,10,41,3,15,454,0,0,1,0,0,0,0,0,0,0,0,1,1
1,11,47,2,11,88,0,0,1,0,0,0,0,0,0,0,0,1,0
1,12,48,4,20,377,0,0,1,0,0,1,0,0,0,0,0,1,1
1,11,45,4,20,369,0,0,0,0,0,1,0,0,0,0,0,0,0
1,8,35,1,8,336,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,45,0,5,361,0,0,0,0,1,1,0,0,0,0,1,0,0
1,11,47,6,2,250,0,0,1,0,0,1,0,0,0,0,0,1,0
1,9,37,2,14,487,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,45,1,15,46,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,40,2,23,438,0,0,0,0,0,1,0,0,0,0,0,0,0
1,11,47,1,4,106,0,0,1,0,0,1,0,0,0,0,0,1,0
1,8,34,3,13,479,0,0,0,0,0,0,0,0,0,0,0,0,1
2,12,49,6,20,426,0,0,0,0,0,1,0,0,0,0,0,0,0
1,10,43,2,21,274,0,0,0,0,0,1,0,0,0,0,0,0,0
2,11,47,0,7,212,0,0,1,0,0,0,1,0,0,0,0,1,1
1,10,42,3,10,138,0,0,1,0,0,0,0,0,0,0,0,1,0
1,11,46,3,8,121,0,0,1,0,0,0,0,0,0,0,0,1,0
1,9,37,4,18,486,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11,44,2,14,359,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,47,1,14,127,0,0,1,0,0,0,0,0,0,0,0,1,1
1,11,48,0,7,87,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,38,3,11,153,0,1,0,0,0,0,0,0,0,0,0,0,0
1,11,44,2,21,95,0,0,0,0,0,1,0,0,0,0,0,0,0
1,8,35,3,8,489,0,0,1,0,0,0,0,0,0,0,0,1,0
1,11,46,1,9,292,0,1,0,0,0,0,0,0,0,0,0,0,0
1,11,45,5,15,420,0,1,0,0,0,0,0,0,0,0,0,1,0
2,9,38,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11,48,3,17,466,0,0,0,0,1,0,0,1,0,0,0,0,1
2,10,43,1,8,394,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,33,4,17,169,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,46,0,20,237,0,0,1,0,0,1,0,0,0,0,0,1,0
1,9,37,6,21,121,0,1,0,0,0,1,0,0,0,0,0,1,0
1,10,40,5,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,40,4,18,329,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,39,4,15,492,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,46,3,8,201,0,1,0,0,0,0,0,0,0,0,0,1,1
1,10,40,1,13,230,0,0,0,0,0,0,0,0,0,0,0,0,1
2,9,39,4,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11,48,3,8,61,0,0,1,0,0,0,0,0,0,0,0,1,0
1,12,49,2,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,40,0,12,483,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,49,3,18,130,0,0,0,0,0,1,0,0,0,0,0,0,0
1,11,46,0,6,43,0,0,1,0,0,1,0,0,0,0,0,1,0
2,10,43,2,10,424,0,1,0,0,0,0,0,0,0,0,0,0,1
2,12,49,6,18,74,0,0,0,0,0,1,0,0,0,0,0,0,0
1,11,45,5,11,167,0,0,1,0,0,0,0,0,0,0,0,1,0
1,11,45,1,11,130,0,0,0,0,0,0,0,0,0,0,0,0,1
1,9,37,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,44,2,9,420,0,0,1,0,0,0,0,0,0,0,0,1,0
2,10,43,4,17,92,0,1,0,0,0,0,0,1,0,1,0,0,0
2,12,49,1,8,463,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,50,0,13,402,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,41,3,16,59,0,1,0,0,0,0,0,0,0,0,0,1,1
1,11,47,6,17,276,0,0,1,0,0,1,0,0,0,0,0,1,0
1,11,44,5,0,490,0,0,0,0,0,1,0,0,0,0,0,0,0
1,9,37,0,14,479,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,47,5,19,454,0,0,1,0,0,1,0,0,0,0,0,1,0
2,10,43,6,20,230,0,0,0,0,0,1,0,0,0,0,0,0,1
1,12,49,1,7,388,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,42,5,12,486,0,1,0,0,0,0,0,0,0,0,0,1,1
1,10,42,3,8,174,0,0,1,0,0,0,0,0,0,0,0,1,0
2,8,32,1,12,275,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,49,4,23,438,0,0,0,0,0,1,0,0,0,0,0,0,1
2,9,37,6,12,275,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11,48,2,19,109,0,0,0,0,0,1,0,0,0,0,0,0,0
2,11,45,4,1,45,0,1,0,0,0,1,0,0,0,0,0,1,0
2,11,46,0,6,359,0,0,1,0,0,1,0,0,0,0,0,1,0
1,11,47,1,16,138,0,0,1,0,0,1,0,0,0,0,0,1,0
1,7,30,3,16,127,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,43,5,5,333,0,0,0,0,0,0,1,0,0,0,0,0,1
2,12,49,5,20,382,0,0,0,0,0,1,0,0,0,0,0,0,0
1,10,40,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0
2,12,49,4,7,58,0,0,0,0,0,0,1,0,0,0,0,0,1
2,10,40,0,16,155,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12,48,5,19,58,0,0,1,0,0,1,0,0,0,0,0,1,0
2,11,47,1,10,253,0,0,1,0,0,0,0,0,0,0,0,1,0
1,12,49,0,7,294,1,0,0,0,0,0,1,0,0,0,0,0,0
1,11,44,5,8,15,0,1,0,0,0,0,0,0,0,0,0,0,0
2,11,44,3,16,241,0,1,0,0,0,0,0,1,0,0,0,1,0
2,10,42,4,6,33,0,1,0,0,0,0,1,0,0,0,0,1,1
1,9,36,2,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,38,6,2,369,0,0,0,0,0,1,0,0,0,0,0,0,1
1,11,47,1,13,44,0,0,1,0,0,0,0,0,0,0,0,1,0
1,7,28,3,8,142,0,0,0,0,0,0,0,0,0,0,0,0,1
2,10,43,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,44,2,11,351,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,48,6,22,74,0,1,0,0,0,1,0,0,0,0,0,1,0
1,11,45,5,12,489,0,0,1,0,0,0,0,0,0,0,0,1,1
1,11,44,4,18,294,0,0,1,0,0,1,0,0,0,0,0,1,1
1,11,48,2,18,362,0,0,0,0,0,0,0,1,0,0,0,0,1
1,10,43,1,6,62,0,0,0,0,0,0,1,0,0,0,0,0,1
1,10,42,5,11,411,0,0,1,0,0,0,0,0,0,0,0,1,1
1,10,44,1,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,43,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,46,4,13,314,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,44,2,15,52,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,46,2,9,487,0,0,1,0,0,0,0,0,0,0,0,1,0
2,9,36,1,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,45,5,18,451,0,0,1,0,0,1,0,0,0,0,0,1,1
1,11,47,6,12,325,0,0,1,0,0,0,0,0,0,0,0,1,0
1,10,42,5,2,492,0,1,0,0,0,1,0,0,0,0,0,0,0
1,8,34,5,18,434,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,48,1,7,87,0,0,1,0,0,0,0,0,0,0,0,1,0
1,10,44,1,7,127,0,0,0,0,0,0,0,0,0,0,0,0,1
2,10,42,4,13,175,0,0,1,0,0,0,0,0,0,0,0,1,0
2,11,45,0,17,142,0,0,0,0,0,1,0,0,0,0,0,0,1
1,11,45,1,15,148,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,38,1,16,367,0,0,1,0,0,0,0,0,0,0,0,1,1
2,10,43,6,3,243,1,0,0,0,0,1,0,0,0,0,0,0,0
2,8,34,6,16,330,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11,47,1,18,226,0,0,1,0,0,1,0,0,0,0,0,1,1
2,10,40,3,20,336,0,0,0,0,0,1,0,0,0,0,0,0,0
1,11,46,3,10,461,0,1,0,0,0,0,0,0,0,0,0,1,1
1,11,47,0,8,402,0,1,0,0,0,0,0,0,0,0,0,1,0
2,9,37,6,12,261,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,47,1,20,486,0,0,1,0,0,1,0,0,0,0,0,1,1
1,11,45,3,10,487,0,0,1,0,0,0,0,0,0,0,0,1,0
1,10,40,0,17,185,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,41,0,8,257,0,0,0,0,0,0,0,0,0,0,0,0,1
2,11,44,2,8,330,0,0,0,0,0,0,0,0,0,0,0,0,1
1,9,36,1,4,230,0,0,0,0,0,1,0,0,0,0,0,0,0
2,12,48,5,19,42,0,0,1,0,0,1,0,0,0,0,0,1,0
1,9,36,1,17,466,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11,44,5,17,63,0,0,1,0,0,1,0,0,0,0,0,1,0
1,10,43,5,13,303,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,29,1,15,30,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11,45,2,20,161,0,0,1,0,0,1,0,0,0,0,0,1,0
1,12,49,1,18,274,0,0,0,0,0,1,0,0,0,0,0,0,1
2,9,37,3,13,60,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11,44,2,3,377,0,0,0,0,0,1,0,0,0,0,0,0,0
2,12,48,4,13,288,0,0,1,0,0,0,0,0,0,0,0,1,1
1,10,42,5,13,469,0,0,1,0,0,0,0,0,0,0,0,1,0
1,11,46,5,13,142,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,48,6,0,14,0,0,1,0,0,1,0,0,0,0,0,1,1
2,11,44,6,13,492,0,0,0,1,0,0,0,0,0,0,0,1,1
1,10,43,2,11,180,0,0,0,0,0,0,0,0,0,0,0,1,0
1,10,43,0,19,387,0,1,0,0,0,1,0,0,0,0,0,0,1
1,11,48,1,18,333,0,0,1,0,0,0,0,0,0,0,0,1,0
1,9,36,5,8,139,0,1,0,0,0,0,0,0,0,0,0,0,1
1,11,47,6,18,359,0,0,1,0,0,1,0,0,0,0,0,1,1
2,7,29,4,11,449,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11,44,2,8,189,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,45,5,8,155,0,0,1,0,0,0,0,0,0,0,0,1,1
1,9,37,5,22,100,0,0,0,0,0,1,0,0,0,0,0,0,1
1,11,45,2,7,15,0,0,0,0,0,1,0,0,0,0,0,0,0
2,10,43,6,8,415,0,1,0,0,0,0,0,0,0,0,0,0,1
2,11,44,3,9,137,0,0,1,0,0,0,0,0,0,0,0,1,0
2,11,45,2,17,41,0,0,1,0,0,1,0,0,0,0,0,1,0
2,10,40,0,16,177,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12,49,2,8,141,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,43,6,9,389,1,0,0,0,0,0,0,0,0,0,0,0,0
1,12,48,5,5,388,0,1,0,0,0,0,1,0,0,0,0,1,1
1,11,44,5,22,400,0,0,1,0,0,1,0,0,0,0,0,1,0
2,11,45,5,22,174,0,0,1,0,0,1,0,0,0,0,0,1,0
2,11,47,1,21,142,0,0,1,0,0,1,0,0,0,0,0,1,1
1,7,30,0,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,45,1,8,70,0,1,0,0,0,0,0,0,0,0,0,0,0
2,12,49,4,1,408,1,0,0,0,0,1,0,0,0,0,0,1,1
1,11,45,2,10,245,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,38,6,8,303,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,33,4,23,488,0,0,0,0,0,1,0,0,0,0,0,0,0
1,11,47,6,12,69,0,0,1,0,0,0,0,0,0,0,0,1,0
1,11,47,1,12,201,0,0,1,0,0,0,0,0,0,0,0,1,1
2,11,46,6,14,475,0,0,1,0,0,0,0,0,0,0,0,1,0
1,10,41,3,11,24,0,0,1,0,0,0,0,0,0,0,0,1,0
2,11,44,3,7,452,0,0,0,0,0,1,0,0,0,0,0,0,0
1,10,42,0,12,80,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,49,1,8,183,0,0,0,0,0,1,0,0,0,0,0,0,0
2,9,37,3,17,160,0,0,0,0,0,0,0,1,0,0,0,0,1
1,11,46,0,14,8,0,0,1,0,0,0,0,0,0,0,0,1,1
1,8,35,2,10,279,0,1,0,0,0,0,0,0,0,0,0,0,1
1,10,42,5,22,363,0,0,1,0,0,1,0,0,0,0,0,1,1
1,11,45,0,12,139,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,43,2,23,36,0,0,0,0,0,1,0,0,0,0,0,0,0
2,12,49,4,12,266,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,42,5,8,288,0,0,1,0,0,0,0,0,0,0,0,1,1
2,10,42,0,16,137,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,42,5,12,177,0,0,1,0,0,0,0,0,0,0,0,1,0
2,10,40,5,13,427,0,1,0,0,0,0,0,0,0,0,0,0,1
1,11,48,3,22,486,0,0,0,0,0,1,0,0,0,0,0,0,1
1,11,46,6,13,297,0,0,0,0,1,0,0,0,1,0,1,0,0
1,10,43,0,11,300,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,46,3,18,226,0,1,0,0,0,1,0,0,0,0,0,0,0
2,11,44,6,1,325,0,0,1,0,0,1,0,0,0,0,0,1,0
2,8,34,0,7,336,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,42,4,18,111,0,0,0,0,0,1,0,0,0,0,0,0,1
1,11,46,3,5,18,0,1,0,0,0,1,0,0,0,0,0,0,1
1,9,37,0,20,300,0,0,0,0,0,1,0,0,0,0,0,0,0
1,11,44,2,16,387,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,48,2,9,160,0,1,0,0,0,0,0,0,0,0,0,0,1
2,12,49,6,10,237,0,0,0,0,0,0,0,0,0,0,0,0,1
2,9,38,3,18,416,0,0,0,0,0,0,0,1,0,0,0,0,1
2,10,44,0,11,226,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,43,3,5,201,0,0,0,0,0,1,0,0,0,0,0,0,0
1,12,49,0,13,111,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12,50,0,18,369,0,0,0,0,0,1,0,0,0,0,0,0,0
1,12,50,0,9,456,1,0,0,0,0,0,0,0,0,1,0,0,0
2,8,35,1,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,49,1,9,20,1,0,0,0,0,0,0,0,0,0,0,1,0
1,11,45,2,10,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,43,3,13,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,44,3,18,496,0,0,0,0,1,0,0,0,1,0,0,0,0
2,9,35,5,15,382,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,48,5,12,99,0,0,1,0,0,0,0,0,0,0,0,1,1
1,11,48,1,12,164,0,0,1,0,0,0,0,0,0,0,0,1,0
2,7,28,3,10,253,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,43,3,4,349,0,1,0,0,0,1,0,0,0,0,0,0,0
1,11,45,0,7,303,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,47,1,21,29,0,0,1,0,0,1,0,0,0,0,0,1,0
1,9,35,5,17,367,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,47,0,6,428,0,0,1,0,0,1,0,0,0,0,0,1,1
1,12,49,0,9,351,0,1,0,0,0,0,0,0,0,0,0,0,1
2,11,44,6,11,230,0,0,0,1,0,0,0,0,0,0,0,1,1
1,11,45,1,7,96,0,1,0,0,0,0,0,0,0,0,0,0,0
2,11,44,3,13,253,0,0,0,0,0,0,0,0,0,0,0,1,1
1,9,35,5,23,306,0,0,0,0,0,0,0,0,1,0,0,0,0
1,10,42,6,7,239,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,43,6,3,441,0,0,0,0,0,1,0,0,0,0,0,0,0
2,12,49,3,15,59,0,0,0,0,0,1,0,0,0,0,0,0,1
1,11,45,4,18,123,0,0,0,0,0,1,0,0,0,0,0,0,1
1,11,46,2,8,335,0,0,1,0,0,0,0,0,0,0,0,1,1
2,8,35,3,12,465,0,1,0,0,0,0,0,0,0,0,0,1,0
1,11,46,0,20,316,0,0,1,0,0,1,0,0,0,0,0,1,1
2,11,45,3,8,18,0,0,1,0,0,0,1,0,0,0,0,0,1
1,9,38,1,18,51,0,0,1,0,0,0,0,0,0,0,0,1,0
2,11,45,6,0,427,0,0,1,0,0,1,0,0,0,0,0,1,0
2,8,35,3,10,243,0,0,1,0,0,0,0,0,0,0,0,1,0
2,11,47,0,10,93,0,0,1,0,0,0,0,0,0,0,0,1,0
1,11,48,3,15,387,0,1,0,0,0,0,0,0,0,0,0,0,0
1,10,41,0,15,29,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,43,4,15,221,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,41,2,8,94,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11,46,3,8,476,0,0,1,0,0,0,0,0,0,0,0,1,0
1,10,42,6,7,128,0,1,0,0,0,0,0,0,0,0,0,0,0
1,11,46,1,17,111,0,0,0,0,0,1,0,0,0,0,0,0,1
1,11,45,4,23,282,0,1,0,0,0,1,0,0,0,0,0,0,0
